movie_url,movie_id,year,released,rating,director,writer,star,country,budget,budget currency,budget value,gross,gross currency,gross value,company,runtime
http://www.imdb.com/title/tt2179136/?ref_=adv_li_tt,tt2179136,2014,"January 16, 2015 (United States)",R,Clint Eastwood,Jason Hall,Bradley Cooper,United States,"$58,800,000 (estimated)",$,58800000.0,"$547,459,020",$,547459020.0,Warner Bros.,
http://www.imdb.com/title/tt2397535/?ref_=adv_li_tt,tt2397535,2014,"January 9, 2015 (United States)",R,Michael Spierig,Michael Spierig,Ethan Hawke,Australia,"$5,100,000 (estimated)",$,5100000.0,"$4,942,449",$,4942449.0,Screen Australia,
http://www.imdb.com/title/tt3099498/?ref_=adv_li_tt,tt3099498,2014,"September 19, 2014 (United States)",R,Kevin Smith,Kevin Smith,Justin Long,Canada,"$3,000,000 (estimated)",$,3000000.0,"$1,882,074",$,1882074.0,SModcast Pictures,
http://www.imdb.com/title/tt1490017/?ref_=adv_li_tt,tt1490017,2014,"February 7, 2014 (United States)",PG,Christopher Miller,Phil Lord,Chris Pratt,United States,"$60,000,000 (estimated)",$,60000000.0,"$468,266,122",$,468266122.0,Warner Bros.,
http://www.imdb.com/title/tt2788710/?ref_=adv_li_tt,tt2788710,2014,"December 24, 2014 (United States)",R,Evan Goldberg,Dan Sterling,James Franco,United States,"$44,000,000 (estimated)",$,44000000.0,"$11,782,625",$,11782625.0,Columbia Pictures,
http://www.imdb.com/title/tt1959490/?ref_=adv_li_tt,tt1959490,2014,"March 28, 2014 (United States)",PG-13,Darren Aronofsky,Darren Aronofsky,Russell Crowe,United States,"$125,000,000 (estimated)",$,125000000.0,"$359,200,044",$,359200044.0,Paramount Pictures,
http://www.imdb.com/title/tt0435651/?ref_=adv_li_tt,tt0435651,2014,"August 15, 2014 (United States)",PG-13,Phillip Noyce,Michael Mitnick,Brenton Thwaites,United States,"$25,000,000 (estimated)",$,25000000.0,"$66,980,456",$,66980456.0,Tonik Productions,
http://www.imdb.com/title/tt2562232/?ref_=adv_li_tt,tt2562232,2014,"November 14, 2014 (United States)",R,Alejandro G. Iñárritu,Alejandro G. Iñárritu,Michael Keaton,United States,"$18,000,000 (estimated)",$,18000000.0,"$103,215,094",$,103215094.0,New Regency Productions,
http://www.imdb.com/title/tt2310332/?ref_=adv_li_tt,tt2310332,2014,"December 17, 2014 (United States)",PG-13,Peter Jackson,Fran Walsh,Ian McKellen,New Zealand,"$250,000,000 (estimated)",$,250000000.0,"$962,201,338",$,962201338.0,New Line Cinema,
http://www.imdb.com/title/tt1877832/?ref_=adv_li_tt,tt1877832,2014,"May 23, 2014 (United States)",PG-13,Bryan Singer,Simon Kinberg,Patrick Stewart,United States,"$200,000,000 (estimated)",$,200000000.0,"$746,045,700",$,746045700.0,Twentieth Century Fox,
http://www.imdb.com/title/tt3235888/?ref_=adv_li_tt,tt3235888,2014,"March 13, 2015 (United States)",R,David Robert Mitchell,David Robert Mitchell,Maika Monroe,United States,"$1,000,000 (estimated)",$,1000000.0,"$21,947,454",$,21947454.0,Northern Lights Films,
http://www.imdb.com/title/tt1587310/?ref_=adv_li_tt,tt1587310,2014,"May 30, 2014 (United States)",PG,Robert Stromberg,Linda Woolverton,Angelina Jolie,United States,"$180,000,000 (estimated)",$,180000000.0,"$758,411,779",$,758411779.0,Jolie Pas,
http://www.imdb.com/title/tt2203939/?ref_=adv_li_tt,tt2203939,2014,"April 25, 2014 (United States)",PG-13,Nick Cassavetes,Melissa K. Stack,Cameron Diaz,United States,"$40,000,000 (estimated)",$,40000000.0,"$196,710,396",$,196710396.0,Twentieth Century Fox,
http://www.imdb.com/title/tt1065073/?ref_=adv_li_tt,tt1065073,2014,"August 15, 2014 (United States)",R,Richard Linklater,Richard Linklater,Ellar Coltrane,United States,"$4,000,000 (estimated)",$,4000000.0,"$48,137,666",$,48137666.0,IFC Productions,
